user,tiempo,chunk,source
Celsia Energía,11 meses • Editado •,"El 5 de noviembre presentamos los hashtag y en este post te vamos a compartir algunas de las respuestas que dieron en la teleconferencia nuestros líderes RICARDO ANDRES SIERRA FERNANDEZ, Carlos Solano (regulación) y Esteban Piedrahita (financiera). ✅ Situación de los embalses y Estatuto de Desabastecimiento: Es la primera vez que en Colombia se aplica el Estatuto de Desabastecimiento, es un proceso bien estructurado y preparado para que, en caso de que la curva de recuperación de los embalses no se dé, se activen preventivamente todas las medidas para garantizar que no vaya a faltar un kilovatio en la época de verano. No hay en Colombia una sola térmica que no esté prendida. Hoy están a “full” capacidad para guardar agua, pues estos meses han sido muy deficitarios. La proyección es que nos vamos a ir con las térmicas, posiblemente, para pasar el verano de febrero a marzo. ✅ Riesgo de apagón en Colombia: El margen entre oferta y demanda se ha ido estrechando porque la capacidad de energía del país no ha crecido al mismo ritmo que crece la demanda, entonces ese colchón de seguridad que tienen todos los sistemas eléctricos cada vez es más pequeño y a esto se le suma que hemos tenido una hidrología, desde agosto, muy por debajo de los promedios históricos. Estos temas llevan al sistema a una situación apretada. ¿Cómo se monitorea? El principal elemento que se ha diseñado en la regulación es lo que se llama la senda de referencia de los embalses, una curva que va cambiando día a día, mes a mes, y que define la CREG. Si el embalse agregado está en esa senda o por encima de ella, estamos tranquilos, pero cuando el embalse cruza por debajo de esa senda empiezan las alertas porque estamos muy estrechos. Eso fue lo que ocurrió el pasado 30 de septiembre que se activó el Estatuto. El embalse agregado está en el 56% ahora. Estamos unos 5 puntos por debajo de la senda. Para el 30 de noviembre, el embalse agregado debería estar en el 68%. ✅ Precio de la energía en la bolsa: En Colombia los comercializadores están expuestos a bolsa cuando la energía que demandan es superior a lo que tienen contratado. En este caso, el precio máximo al que se compra en bolsa es el de escasez que está alrededor de $970. Hoy vemos precio en bolsa por encima",LinkedIn
Celsia Energía,11 meses • Editado •,"56% ahora. Estamos unos 5 puntos por debajo de la senda. Para el 30 de noviembre, el embalse agregado debería estar en el 68%. ✅ Precio de la energía en la bolsa: En Colombia los comercializadores están expuestos a bolsa cuando la energía que demandan es superior a lo que tienen contratado. En este caso, el precio máximo al que se compra en bolsa es el de escasez que está alrededor de $970. Hoy vemos precio en bolsa por encima del de escasez, pero es el de las transacciones entre generadores y no afecta a los comercializadores que atienden clientes finales. ✅ Operación en Centroamérica: Centroamérica se está moviendo mucho en temas de generación. Estamos cerrando contratos importantes en Honduras, donde hay un negocio B2B vibrante y creciente, y contratos solares en Guatemala, con un potencial eólico importante. En Panamá también hay activos B2B en desarrollo y opciones de proyectos en Costa Rica. En Centroamérica tenemos un rol de desarrolladores que nos permite identificar las oportunidades. Tenemos un equipo en la región y estamos muy atentos a oportunidades de crecimiento que sean interesantes para la compañía.",LinkedIn
Celsia Energía,11 meses •,"⚡ 𝗖𝗼𝗻𝗼𝗰𝗲 𝗲 𝗶𝗺𝗽𝗹𝗲𝗺𝗲𝗻𝘁𝗮 𝗘𝗳𝗶𝗰𝗶𝗲𝗻𝗰𝗶𝗮 𝗘𝗻𝗲𝗿𝗴𝗲́𝘁𝗶𝗰𝗮 𝗰𝗼𝗻 𝗖𝗲𝗹𝘀𝗶𝗮⚡⁣ 🔋 𝗣𝗿𝗲𝗴𝘂́𝗻𝘁𝗮𝗻𝗼𝘀 𝗽𝗼𝗿 𝗲𝗹 𝗣𝗹𝗮𝗻 𝗟𝘂𝘇, un programa en el cual el cliente realiza un pago fijo mensual y accede al abastecimiento de energía sin preocuparse por mantenimientos, reparaciones y emergencias.👏⁣ 💻 Contáctanos en celsia.com",LinkedIn
Celsia Energía,11 meses •,"¡Agenda las últimas hashtag del año! 🧡 Llegamos al penúltimo mes y, con él, nos preparamos para cerrar con broche de oro abordando un tema fascinante: la inteligencia artificial 🎙️📚. ¿Te interesa? Desliza para conocer las fechas y recuerda que podrás vernos en el primer en vivo por el Facebook Live de Celsia este jueves 07 de noviembre a las 5:00 p.m. ¡Te esperamos para aprender juntos! hashtag hashtag hashtag hashtag hashtag",LinkedIn
Celsia Energía,8 meses •,"Te vamos a contar algo que no sabías de las empresas de energía: Cada año hacen transferencias a los municipios y corporaciones ambientales por las ventas de energía. Este mecanismo nos permite llevar desarrollo a las comunidades donde están ubicadas nuestras plantas de generación. Aquí no solo fluye la mejor energía, también se generan recursos para la el saneamiento y protección del medio ambiente. Dale play y conoce más.",LinkedIn
Celsia Energía,11 meses •,"Hablemos de las bondades del sector eléctrico de Colombia desde alguna de las voces que impulsan el desarrollo de la energía. Esas voces hoy son las de Natalia Gutiérrez quien lidera ACOLGEN , el gremio que reúne a varias empresas generadoras de energía; José Camilo Manzur, presidente de ASOCODIS, el gremio de las empresas distribuidoras y comercializadoras de energía eléctrica. Y Camilo Sánchez, quien está al frente de Andesco - Asociacion Nacional de Empresas de Servicios Públicos y Comunicaciones. ¿Qué piensas tú? Desliza para leerlos.",LinkedIn
Celsia Energía,8 meses •,"Nos llena de orgullo saber que el 90% del consumo energético en la Universidad del Tolima, sede Armero Guayabal, es solar ☀️⚡. Esta granja es un paso firme hacia un mundo más sostenible 🌍 🧡. ¡Juntos, iluminamos el camino para que nuevas generaciones tengas un futuro más limpio! ✨🙌 hashtag hashtag hashtag hashtag",LinkedIn
Celsia Energía,8 meses •,"¿Listo para conocer más mitos y realidades sobre la energía solar? 🌎☀️ En este video desmontamos creencias como: - ¿El almacenamiento solar es costoso? - ¿Los paneles necesitan mucho mantenimiento? - ¿Pueden cubrir toda la energía de tu hogar? El sol tiene mucho que ofrecer, y estamos aquí para contártelo todo. No te pierdas esta segunda parte. ¡Haz clic y déjate sorprender!",LinkedIn
Celsia Energía,8 meses •,"¿Qué no puede faltar en el kit de supervivencia de un buen periodista para tener otras miradas, ampliar la información o inspirarse? ¡Descúbrelo aquí! Este es nuestro regalo para los """"valientes de las buenas historias"""" en su día. Después de que lo veas cuéntanos cuál es tu favorito o dinos si tienes alguno más para recomendarnos. ¡Feliz hashtag ! ⚡️📻🎙️🧡",LinkedIn
Celsia Energía,11 meses •,"¡A ver si nos cuentan cuál fue el mejor! 🎃 Nuestros equipos en Celsia disfrutaron de este Halloween con mensajes inspiradores de nuestra cultura naranja, recreando los personajes más queridos y curiosos de la infancia y también celebrando la biodiversidad de nuestro país. ¡Qué descarga de buena energía! hashtag hashtag 🧡",LinkedIn
Celsia Energía,11 meses •,La energía del sol continúa iluminando nuestro futuro. ☀️ Nuestro Parque Solar Calesa es un paso importante hacia un futuro sostenible y renovable. Reduciremos las emisiones de CO2 y ayudaremos a tener un medio ambiente más limpio. Estamos orgullosos del compromiso de nuestros aliados como el Grupo Calesa para contribuir por un mundo más sostenible. ⚡️,LinkedIn
Celsia Energía,8 meses •,"Los centros de procesamiento de datos son el corazón digital del mundo, pero también consumen muchísima energía. Es necesario la creación de chips más eficientes que reduzcan el impacto eléctrico sin frenar la innovación.",LinkedIn
Celsia Energía,11 meses •,"¡Aquí te van unos datos rápidos sobre cómo cuidamos la biodiversidad en Colombia! 1. Protegemos ranas únicas: En Anchicayá preservamos la rana de Lehmann y la rana dorada en alianza con el Parque Nacional Farallones para asegurar su hábitat. 2. Tres nuevas orquídeas: En Calima descubrimos dos: Epidendrum calimaense y Epidendrum celsiae, hallazgos publicados en revistas científicas de Harvard, y Pleurothallis celsiae alrededor de nuestras centrales hídricas en Anchicayá. 3. ReverdeC: Con más de 16,8 millones de árboles nativos sembrados en 9.000 hectáreas, nuestro programa de restauración ecológica es el más grande de Colombia, ¡y vamos por más! 4. Conservamos la palma de cera en Roncesvalles: Junto a la Universidad del Tolima y Cortolima, sembramos 7.500 palmas, hogar del loro orejiamarillo. 5. Adaptamos la Línea Chinú-Toluviejo: Reajustamos el trazado para proteger el corredor biológico del bosque seco tropical y sus habitantes, como el mono aullador. 6. En alianza con la Fundación Bioconservancy, investigamos la restauración con árboles nativos en el bosque de niebla de Mesenia, Antioquia, y en el bosque seco de Yotoco, Valle. Como reconocimiento, tres nuevas especies de lagartijas descubiertas allí llevan el nombre de nuestras empresas: Pholidobolus odinsae, Pholidobulus argosi y Pholidobulus celsiae. Estas son algunas de las acciones para conservar y proteger la biodiversidad con la mejor energía. hashtag hashtag hashtag hashtag",LinkedIn
Celsia Energía,8 meses • Editado •,"Yeimy advirtió lo que pasaría con el gas. La situación del gas natural en el país es un tema crucial que no podemos ignorar. Si quieres entender un poco más sobre esta coyuntura y cómo nos impacta a todos, te recomendamos nuestro pódcast hashtag : Sin tapujos: hablemos de gas y petróleo en la transición energética. Este episodio, emitido hace un año, ya permitía identificar la importancia de aprovechar nuestro gas nacional. Yeimy Báez, una de nuestras invitadas de lujo, nos explicó que “el gas natural no solo es un combustible, sino un movilizador social, que genera beneficios económicos en cada etapa, desde su producción hasta que llega a tu hogar. Y lo más importante un servicio que la gente puede pagar”. Descubre también lo que nos cuenta sobre la importancia el gas como combustible de la hashtag y su impacto en las familias si se encarece o lo debemos importar. Dada la actual coyuntura, recobra gran actualidad este episodio. ¡No te lo pierdas! 👉🏼 Grupo Vanti",LinkedIn
,,"Thank you Celsia Energía for hosting The World Bank LAC Energy team today and demonstrating what a modern efficient hashtag hashtag system looks like! Serena Del Mar DC system in hashtag , hashtag provides hashtag , hashtag and hashtag cooling-as-a-service ( hashtag ) to a hospital, university, commercial center and residential buildings. ¡Muchísimas gracias Alejandro Restrepo Martínez y Alexander Villabona Monsalve! Cristina Mariaca",LinkedIn
Celsia Energía,1 mes •,"Esta pregunta nos la responde, como siempre bien claro, el equipo de Economía para la pipol. Les dejamos una pista: recuerdan que les hemos contado que nuestro sistema eléctrico es equitativo y solidario. Aquí está el post para que lo vean, lo piensen… y lo comenten.",LinkedIn
Celsia Energía,8 meses •,"En Colombia, la energía viaja desde embalses, centrales térmicas y proyectos solares a través de miles de kilómetros de líneas de transmisión y subestaciones, todo bajo la mirada de expertos que trabajan 24/7 para garantizar un servicio continuo y confiable. En Celsia, estamos orgullosos de ser parte de este sistema que conecta vidas y transforma territorios. ¡Dale play a este reel y descubre todo lo que hay detrás de un simple clic! Andesco Colombia ACOLGEN ASOCODIS XM SA ESP UPME Oficial",LinkedIn
Celsia Energía,11 meses •,"Hoy nos llenamos de buena energía al ver el icónico edificio Coltabaco que está más que listo e iluminado para convertirse en uno de los espacios para vivir la hashtag . Esta edificación, que donamos al Municipio hace unos años, es una joya arquitectónica diseñada por Guillermo Garrido y construida entre 1934 y 1936. Sin duda, ha sido testigo de grandes momentos en la ciudad de Cali. Y ahora luce renovada para combinar su esencia histórica con la modernidad de la ciudad y nuevas funciones culturales y educativas. ¡Qué transformación! 💫 Visítalo y recárgate de buena energía hashtag 🧡⚡ hashtag hashtag",LinkedIn
Celsia Energía,8 meses •,"¿Te imaginas cuánta energía estamos consumiendo en el mundo por utilizar las plataformas de IA o hacer consultas en Google? En nuestro último capítulo de hashtag te contamos los posibles escenarios energéticos para el 2025 dale play: Y tranqui, este copy lo hizo nuestro CM. 😉",LinkedIn
Celsia Energía,11 meses •,"Con las hermosas alas de estas increíbles aves, ¡llegó la hashtag a Cali! Y queremos contarte que desde Grupo Argos hemos construído una estrategia de biodiversidad que nos ha permitido aportar a la protección de más de 250 especies de fauna y flora en más de 20 departamentos del país. En esta primera muestra, te presentamos la majestuosa Ibis escarlata, el Gavilán cangrejero, al Cóndor de los Andes y al Búho enterrador. Especies de aves que son protegidas en los entornos donde fluye la mejor energía de este grupo empresarial. Visita www.grupoargos.com y descubre cómo ayudamos a conservar ecosistemas estratégicos y a combatir el cambio climático. hashtag hashtag hashtag hashtag",LinkedIn
Celsia Energía,11 meses •,"hashtag Terminamos la semana con el hashtag de dos noticias que nos recargaron de buena energía. Además, te compartimos el resumen de nuestro programa de readquisición y una noticia adicional. Sigan conectados: ✅Esta semana anunciamos que vamos a poner en operación el primer sistema de almacenamiento de energía solar en Colombia. Funcionará en la granja Celsia Solar Palmira 2, en el Valle del Cauca. La batería acumula energía solar producida durante el día y la podrá entregar en la noche a una empresa de la región y al Sistema Interconectado Nacional. Un gran hito para la hashtag del país. Te dejamos más información ✅El Grupo Argos y sus filiales nos seguimos posicionando como una de las empresas mejor reputadas en Colombia, de acuerdo con el Monitor Empresarial de Reputación Corporativa, Merco. Por tercer año consecutivo, Grupo Argos está en el top 10 de las compañías con mejor reputación del país y por quinto año, se consolidó en el primer lugar entre los conglomerados empresariales más respetados. hashtag Lee más aquí Y cerramos con el resumen de la hashtag de hoy viernes 18 de octubre: ✅ Precio de cierre de la acción: COP 3.965 (-0,88%) ✅ # Acciones recompradas hoy: 48.866. Acumulado 16.911.821 ✅ Monto recomprado: COP 193 millones. Acumulado COP 68.711 millones. Les recordamos que el próximo lunes 21 de octubre empieza el periodo de veda reglamentado por la bvc-Bolsa de Valores de Colombia S.A. previo a los resultados del tercer trimestre del 2024, que se publicarán al cierre del mercado, el próximo martes 5 de noviembre. La Teleconferencia será el 6 de noviembre, a las 8:00 a.m. El reglamento indica que los emisores no pueden ingresar órdenes de compra readquiriendo sus acciones o títulos de participación, dentro de los quince (15) días previos a esta fecha de transmisión de la información financiera trimestral y/o anual a la Superintendencia Financiera de Colombia. Sigue conectado con nuestras redes sociales. ¡Feliz fin de semana! ⚡",LinkedIn
Celsia Energía,11 meses •,de semana! ⚡,LinkedIn
Celsia Energía,11 meses • Editado •,⚡️Así fue nuestra participación en el 𝟮𝗱𝗼 𝗰𝗼𝗻𝗴𝗿𝗲𝘀𝗼 𝗱𝗲 𝗵𝗶𝗱𝗿𝗼́𝗴𝗲𝗻𝗼 𝘆 𝗲𝗳𝗶𝗰𝗶𝗲𝗻𝗰𝗶𝗮 𝗲𝗻𝗲𝗿𝗴𝗲́𝘁𝗶𝗰𝗮 que se desarrolló en Cartagena el 17 y 18 de octubre.🔋⚡️ Un espacio donde conversamos sobre el potencial del hidrógeno y la eficiencia energética como motores de transición y competitividad. Simón Pérez nos acompañó en el conversatorio cultivando el futuro: el papel del hidrógeno en la producción de fertilizantes.⚡️💧🧡 ANDI - Asociación Nacional de Empresarios de Colombia,LinkedIn
Celsia Energía,8 meses •,"¿Y si te decimos que el hidrógeno todavía está calentando motores mientras la movilidad eléctrica ya va a toda máquina con 17 millones de vehículos vendidos en 2024? Sí, así de intensa está la carrera. En el nuevo episodio de nuestro pódcast, """"6 predicciones energéticas para el 2025"""", te contamos por qué la movilidad eléctrica está arrasando y qué otras sorpresas trae el futuro de la energía. No te quedes por fuera de estas predicciones energéticas del año, dale play ahora mismo:",LinkedIn
Celsia Energía,11 meses • Editado •,Así estamos viviendo ExpoSolar Colombia 2024⚡ Tres días donde hemos conversado no solo de energía solar sino tambien en como las baterías son el complemento perfecto para el desarrollo de proyectos solares .☀️ 🧡 Somos tu aliado para que tu empresa de el paso hacia las energías renovables.,LinkedIn
Celsia Energía,11 meses • Editado •,⚡Este 17 y 18 de octubre participaremos en el 𝟮𝗱𝗼 𝗰𝗼𝗻𝗴𝗿𝗲𝘀𝗼 𝗱𝗲 𝗵𝗶𝗱𝗿𝗼́𝗴𝗲𝗻𝗼 𝘆 𝗲𝗳𝗶𝗰𝗶𝗲𝗻𝗰𝗶𝗮 𝗲𝗻𝗲𝗿𝗴𝗲́𝘁𝗶𝗰𝗮 𝗼𝗿𝗴𝗮𝗻𝗶𝘇𝗮𝗱𝗼 𝗽𝗼𝗿 𝗹𝗮 ANDI - Asociación Nacional de Empresarios de Colombia. Un encuentro que tiene como objetivo profundizar sobre el progreso de Colombia en temas esenciales para la transición energética.💡🔋 ⁣ ✅ 𝗦𝘁𝗮𝗻𝗱 𝗖𝗲𝗹𝘀𝗶𝗮⁣ 📍𝗖𝗲𝗻𝘁𝗿𝗼 𝗱𝗲 𝗖𝗼𝗻𝘃𝗲𝗻𝗰𝗶𝗼𝗻𝗲𝘀 𝗖𝗮𝗿𝘁𝗮𝗴𝗲𝗻𝗮 𝗱𝗲 𝗜𝗻𝗱𝗶𝗮𝘀⁣ 🗓️ 𝟭𝟳 𝘆 𝟭𝟴 𝗱𝗲 𝗼𝗰𝘁𝘂𝗯𝗿𝗲⁣,LinkedIn
Celsia Energía,8 meses •,¿Crees que lo sabes todo sobre la energía solar? 🌞 Te contamos las verdades detrás de los mitos más comunes: - ¿Funcionan los paneles en días nublados? - ¿El frío afecta su rendimiento? - ¿Toda Colombia tiene el mismo potencial solar? Descubre cómo la energía solar realmente funciona y por qué Colombia tiene un gran futuro con esta tecnología. ¡Dale play y sorpréndete!,LinkedIn
,,"Ya son muchas las empresas que han confiado en nosotros para transformar su relación con la energía.🔋 ¿La clave? Escuchar, entender y proponer soluciones a la medida de cada cliente. 🚀Conoce e implementa Eficiencia Energética con Celsia Energía",LinkedIn
Celsia Energía,1 mes •,"En Celsia hemos hecho realidad la hashtag . En 2017 instalamos nuestra primera granja solar en el Valle de Cauca de 9,8 MW para dar inicio a una nueva era de la energía con una matriz eléctrica más diversificada, resiliente y renovable. Hoy, con nuestra plataforma de inversión para el desarrollo de granjas solares, C2 energía, de la mano de nuestro aliado Cubico Sustainable Investments, alcanzamos 354 MW solares en operación. Seguimos soñando con más proyectos que fortalezcan nuestro sistema eléctrico, que en 30 años nos ha entregada energía permanente y confiable para la productividad y el desarrollo del país. ¡ hashtag ! ANDI Colombia",LinkedIn
Celsia Energía,8 meses •,Empecemos este 2025 con un mensaje importante para que siempre recuerdes: la tarifa de energía en Colombia está en el promedio de Latinoamérica y tiene una de las mejores relaciones calidad/precio. Vamos a explicarte y al final nos cuentas si ya es claro para ti. Te leemos en los comentarios. 🧡⚡,LinkedIn
Celsia Energía,8 meses •,"En cada episodio de nuestro pódcast hashtag nuestros invitados comparten reflexiones que iluminan el camino hacia la hashtag que vivimos en Colombia, mostrando cómo las energías renovables están cambiando nuestras vidas. Recopilamos varias frases de algunos de nuestros invitados invitados que nos inspiran a construir un futuro sostenible juntos. 🎧 ¿Listo para escuchar? Dale play a este episodio especial y cuéntanos: ¿qué reflexión se quedó contigo? Haz clic aquí y súmate a la conversación 👉",LinkedIn
Celsia Energía,8 meses •,"hashtag es nuestro pódcast y, con cada invitado vivimos un viaje lleno de aprendizajes sobre el futuro energético en Colombia y el mundo. Compartimos historias y reflexiones sobre la hashtag , el poder de las energías renovables y su impacto en nuestra vida diaria pero adivinen... Seleccionamos las frases más memorables de nuestros invitados, esas que nos inspiran a seguir avanzando hacia un futuro más sostenible. 🎧 Escucha el episodio especial y dinos: ¿qué frase te marcó más? Dale play aquí",LinkedIn
Celsia Energía,8 meses •,"Si hablamos de la historia de nuestro país, siempre es necesario mencionar esa época en donde nos apagamos. Por allá entre 1992 y 1993, un apagón nos impulsó como sociedad a transformar el sector eléctrico y dar paso a la energía que nos ilumina hasta ahora. Dale play y conoce más. 🧡",LinkedIn
Celsia Energía,8 meses •,"El 2024 nos dejó grandes aprendizajes y reflexiones sobre el futuro de la energía en Colombia y el mundo. Recopilamos algunas de las frases más potentes de nuestros invitados del pódcast hashtag , el espacio donde hablamos de la hashtag , la eficiencia, la innovación y el impacto de las energías renovables, entre otros temas. Escúchalas y cuéntanos cuál es tu favorita. ¡Dale play y que la energía nos inspire a seguir avanzando! 👇🏽",LinkedIn
Celsia Energía,8 meses •,Estas son las leyes que mejoraron el sistema eléctrico en Colombia después del apagón del 92. Te contamos en un minuto todo lo que debes saber. 🧡⚡,LinkedIn
Celsia Energía,9 meses • Editado •,"En nuestro último episodio de hashtag charlamos con Mikel Pino, Dr. Eng sobre mitos y realidades del almacenamiento con baterías. En sus palabras “las baterías han llegado para cambiar el juego y para ser super flexibles y cambiar todos los servicios”. Reprodúcelo ahora aquí:",LinkedIn
Celsia Energía,9 meses •,Así aportamos al desarrollo del Tolima en el 2024 a través de nuevos proyectos e inversiones en el departamento. Te dejamos un resumen de nuestra gestión en este video. hashtag 🧡⚡,LinkedIn
Celsia Energía,9 meses • Editado •,"En el Valle del Cauca trabajamos por un servicio más eficiente, ¡un sinónimo de hashtag ! ¿Cómo nos fue en esta región durante el 2024? Vamos a dejarte un resumen de nuestra gestión y logros, dale play. 🧡⚡",LinkedIn
Celsia Energía,9 meses •,"Hoy compartimos con orgullo nuestra experiencia en 'Cuentos Verdes' de la CVC Ambiental . Hablamos de cómo, a través de nuestro programa hashtag , en Cueva Loca (Roldanillo, Valle del Cauca) estamos logrando grandes avances en restauración ecológica. 🌳 Lo mejor de todo: hemos demostrado que es posible combinar la recuperación de ecosistemas con actividades productivas como el café y la ganadería. ¡Una muestra de que el desarrollo y la naturaleza pueden trabajar juntos! Dale play a este video y sigamos sembrando un futuro más verde.",LinkedIn
Celsia Energía,9 meses •,"Aquí van más recomendados de nuestros invitados de nuestro pódcast hashtag para estos días de fin de año. Desde libros muy interesantes hasta películas que ilustran la historia de la energía, te harán vibrar con cada detalle. ¡Recárgate y cuéntanos cuál fue tu favorito. Te leemos en los comentarios.",LinkedIn
Celsia Energía,9 meses •,"¡Este año los inocentes fuimos nosotros! 😅 Contexto: Mientras preparábamos con toda la mejor energía nuestro video de Navidad para ustedes, la IA decidió hacer de las suyas y hacernos estas 'inocentadas'. Aquí te mostramos el """"detrás de cámaras"""" que se convirtió en un detrás de risas para seguir celebrando juntos la magia (y las sorpresas inesperadas) de esta temporada. ¡Pásenla por inocentes! 🧡⚡",LinkedIn
Celsia Energía,9 meses •,"Se nos metió un """"Estoy muy feliz porque Celsia hizo un buen trabajo"""", en el ojo. 🥹 Matías y más de 300 estudiantes de la IE Los Andes, en Planadas - Tolima, ahora disfrutan de una hermosa escuela con espacios seguros y saludables para favorecer la enseñanza y el aprendizaje. Esta mejora hace parte de las 21 sedes educativas que han sido transformadas por nuestra hashtag con la mejor energía desde hace 5 años en el Tolima. hashtag 🧡⚡️",LinkedIn
Celsia Energía,9 meses •,🧡🎄¡Hoy queremos decirte 𝗚𝗥𝗔𝗖𝗜𝗔𝗦! Por conectarte con nuestro propósito y hacer del 2024 un año lleno de oportunidades y retos que nos impulsaron a dar lo mejor de nosotros.🧡🎄⁣ Deseamos que esta época esté llena de encuentros cargados de buena energía.⚡⁣ ¡𝗙𝗲𝗹𝗶𝘇 𝗡𝗮𝘃𝗶𝗱𝗮𝗱!🙌🏻🎄⁣,LinkedIn
Celsia Energía,9 meses •,"En Celsia nos encargamos de que tu árbol de Navidad sea el más brillante, puedas preparar esa receta especial que reúne a la familia, te conectes con quienes están lejos y la música alegre cada instante de celebración. ¡Estamos en modo Navidad 24/7! cuidando que todo lo que hace especial esta época siga encendido con la mejor energía. Celebremos juntos con la energía que transforma momentos en recuerdos inolvidables. hashtag 🧡⚡🎄",LinkedIn
Celsia Energía,9 meses •,¡La mejor energía ilumina corazones en esta Navidad! Más de 40 mil niños en el Valle y Tolima recibieron una recarga de felicidad durante estos días navideños: regalos y mucho amor que llevaron alegría a estos pequeños y a las comunidades de nuestras zonas de influencia. ¡Feliz Navidad cargada de la mejor energía! ⚡🎄🧡,LinkedIn
Celsia Energía,9 meses •,"🔋 Si te preocupa la disposición final de las baterías, queremos contarte que ya hay startups colombianas liderando este tema. En Celsia promovemos soluciones responsables y sostenibles que transforman el uso y la disposición de recursos como las baterías. ♻️🌍 hashtag hashtag",LinkedIn
Celsia Energía,9 meses •,Les preguntamos a los niños y jóvenes qué significa el sistema solar agrovoltaico en Bocas del Palo. Descubre sus respuestas . 🌱💡💚 Un verdadero beneficio para toda la comunidad. hashtag hashtag,LinkedIn
Celsia Energía,9 meses •,"¡Tenemos una noticia WOW! Ya está en funcionamiento el primer sistema de almacenamiento con baterías conectada a una granja solar. En Celsia lo hicimos posible desde Celsia Solar Palmira II, en el Valle del Cauca. Gracias a estas baterías la energía solar generada durante el día es almacenada y aprovechada en la noche. Esto ayuda a superar la intermitencia de los proyectos solares y permite que se pueda incluir mucha más energía renovable al país. En este comunicado te contamos más sobre este hito para la hashtag , léelo ahora: . . . XM SA ESP Andesco Colombia ACOLGEN ANDEG - Asociación Nacional de Empresas Generadoras ASOCODIS Naturgas Energy UPME Oficial",LinkedIn
Celsia Energía,9 meses •,"Gracias por confiar en nuestra 𝗯𝘂𝗲𝗻𝗮 𝗲𝗻𝗲𝗿𝗴í𝗮 y ser parte de nuestra historia este 2024. A hoy, más de 500 clientes se unieron a la hashtag desarrollando proyectos de 𝗘𝗳𝗶𝗰𝗶𝗲𝗻𝗰𝗶𝗮 𝗘𝗻𝗲𝗿𝗴𝗲́𝘁𝗶𝗰𝗮 de manera integral. ⚡✅👌🏻⁣ ⁣ hashtag hashtag 🧡⚡🎄",LinkedIn
Celsia Energía,9 meses •,"👩‍🏫✨ Orliza Montenegro Puche, una docente que transforma vidas en Bocas del Palo. Con dedicación y proyectos llenos de significado, enseña a sus 16 estudiantes valores como la agricultura y el trabajo en equipo, dejando una huella profunda en la comunidad. 🌱📚 FENOGE Gracias a su liderazgo, el aprendizaje va más allá de las aulas, sembrando semillas de conocimiento y desarrollo. 🌞💡 hashtag hashtag hashtag",LinkedIn
Celsia Energía,9 meses • Editado •,"Este pódcast está diseñado para los “gomosos” de la energía, para quienes quieren conocer más sobre la hashtag y también, para los que no tienen ni pizca de idea sobre lo que estamos hablando. Porque en hashtag aprendemos todos. Nuestro líder Ricardo Sierra nos acompaña en cada episodio y hoy nos invita a seguir conectados. Escúchalo aquí:",LinkedIn
Celsia Energía,9 meses • Editado •,"🚍 En el hashtag , el CFO de VGMobility revela cómo la movilidad eléctrica en el transporte público se convierte en el verdadero sinónimo de sostenibilidad. 🌿⚡¿Por qué es clave para el futuro? Descúbrelo en el episodio 8 de nuestro podcast. 🎧 🧡 Reprodúcelo aquí ▶️ hashtag hashtag hashtag hashtag hashtag",LinkedIn
Celsia Energía,10 meses • Editado •,"🌱☀️ El Seminario Diocesano Cristo Sacerdote dió el paso a la energía solar con Celsia, logrando ahorro, sostenibilidad y cuidado del planeta. 💡💚 hashtag hashtag hashtag hashtag",LinkedIn
Celsia Energía,10 meses •,"La verdadera energía está en las personas. Cada historia, cada sonrisa, cada acción nos impulsa a construir un futuro más brillante y lleno de esperanza. Juntos, marcamos la diferencia, porque cuando compartimos nuestra mejor energía, ¡brillamos más fuerte! hashtag Grupo Argos",LinkedIn
Celsia Energía,10 meses •,"𝗘𝗻 𝗖𝗲𝗹𝘀𝗶𝗮 𝗴𝗲𝗻𝗲𝗿𝗮𝗺𝗼𝘀 𝘃𝗮𝗹𝗼𝗿 𝗮 𝗻𝘂𝗲𝘀𝘁𝗿𝗼𝘀 𝗰𝗹𝗶𝗲𝗻𝘁𝗲𝘀 𝗽𝗼𝗿𝗾𝘂𝗲 𝗲𝗻𝘁𝗲𝗻𝗱𝗲𝗺𝗼𝘀 𝗹𝗮 𝗘𝗳𝗶𝗰𝗶𝗲𝗻𝗰𝗶𝗮 𝗘𝗻𝗲𝗿𝗴𝗲́𝘁𝗶𝗰𝗮 𝗰𝗼𝗻 𝘂𝗻𝗮 𝘃𝗶𝘀𝗶𝗼́𝗻 𝗶𝗻𝘁𝗲𝗴𝗿𝗮𝗹.⚡💡⁣ ✅Genera ahorros hasta del 80% del consumo de energía y emisiones de CO₂ asociadas a este servicio, implementando iluminación eficiente con Celsia. 💻 Únete a la hashtag , contáctanos en celsia.com",LinkedIn
,,En Celsia diseñamos soluciones tecnológicas a la medida de tu empresa para que tomes decisiones inteligentes y logres ahorros reales en tu consumo de energía. Descubre con nosotros todo lo que tu empresa puede optimizar.🔋 Celsia Energía,LinkedIn
Celsia Energía,10 meses •,"🧡 Si el propósito de tu compañía es conectarse con la sostenibilidad y disminuir su huella de carbono, demos juntos el paso hacía la movilidad eléctrica con nuestras soluciones de infraestructura de carga para vehículos eléctricos. ▶️ Ingresa a celsia.com y conoce más.⚡ hashtag",LinkedIn
